code,industry,name
01771,Auto & Truck Dealerships,SUNFONDA GP
01772,Chemicals,GANFENGLITHIUM
01773,Education & Training Services,TIANLI INT HLDG
01775,Education & Training Services,BEXCELLENT GP
01776,Capital Markets,GF SEC
01777,Real Estate—Development,FANTASIA-NEW
01778,Real Estate Services,COLOUR LIFE
01779,Biotechnology,LONGBIO-B
01780,Engineering & Construction,RONGZUN INT'L H
01782,Software—Application,IB DIGITAL TECH
01783,Engineering & Construction,ENVISION GREEN
01785,Infrastructure Operations,CHENGDU EXPWAY
01786,Railroads,CRCCE
01787,Gold,SD GOLD
01788,Capital Markets,GUOTAI JUNAN I
01789,Medical Devices,AK MEDICAL
01790,Waste Management,TIL ENVIRO
01792,Electronic Gaming & Multimedia,CMON
01793,Engineering & Construction,WECON HOLDINGS
01795,Textile Manufacturing,YADONG GROUP
01796,Building Products & Equipment,METASPACEX
01797,Education & Training Services,EAST BUY
01798,Utilities—Renewable,DATANG RENEW
01799,Solar,XINTE ENERGY
01800,Engineering & Construction,CHINA COMM CONS
01801,Biotechnology,INNOVENT BIO
01802,,WENYE GROUP
01803,Leisure,BJ SPORTS&E-NEW
01808,Software—Application,ENTERPRISE DEV
01809,Auto Parts,PRINX CHENGSHAN
01810,智能硬件,小米集团-W
01811,Utilities—Independent Power Producers,CGN NEW ENERGY
01812,Paper & Paper Products,CHENMING PAPER
01813,Real Estate—Development,KWG GROUP
01815,Luxury Goods,EVEREST GOLD
01816,Utilities—Independent Power Producers,CGN POWER
01817,Apparel Retail,MULSANNE GROUP
01818,Gold,ZHAOJIN MINING
01820,Packaging & Containers,PM PACKAGING
01822,Lumber & Wood Production,CHINA WOOD INT
01823,Infrastructure Operations,HUAYUEXPRESSWAY
01825,Apparel Manufacturing,STERLING GP
01826,Engineering & Construction,FDB HOLDINGS
01827,Personal Services,MIRICOR
01828,Insurance—Life,FWD
01830,Medical Care Facilities,PERFECT MEDICAL
01831,,SHIFANG HLDG
01832,Lodging,SAI LEISURE
01833,Health Information Services,PA GOODDOCTOR
01835,Asset Management,REALWAY CAPITAL
01836,Footwear & Accessories,STELLA HOLDINGS
01837,Packaged Foods,NATURAL FOOD IH
01841,Specialty Business Services,A.PLUS GROUP
01842,Footwear & Accessories,GROWN UP GROUP
01843,Restaurants,SNACK EMPIRE
01845,Waste Management,WG ENV TECH
01846,Medical Care Facilities,EUROEYES
01847,Building Materials,GHPC
01848,Rental & Leasing Services,CALC
01849,,AM GROUP
01850,Security & Protection Services,BEAUTIFULLIFEGP
01851,Education & Training Services,GINGKO EDU
01853,Utilities—Independent Power Producers,CHUNCHENG HEAT
01854,Food Distribution,CHINA WANTIAN
01855,Engineering & Construction,ZONQING LTD
01856,Luxury Goods,ERNEST BOREL
01857,Utilities—Regulated Water,CEB WATER
01858,Medical Devices,CHUNLI MEDICAL
01860,Advertising Agencies,MOBVISTA
01861,Specialty Retail,PRECIOUS DRAGON
01862,,JINGRUI HLDGS
01863,,CHI LONGEVITY
01865,Engineering & Construction,PENGO HLDG GP
01866,Agricultural Inputs,CHINA XLX FERT
01867,Consulting Services,STD DEV GROUP
01868,"Furnishings, Fixtures & Appliances",NEO-NEON
01869,Restaurants,KAFELAKU COFFEE
01870,Engineering & Construction,GREEN POWER GP
01871,Education & Training Services,CHINA ORIENTED
01872,Auto & Truck Dealerships,GUAN CHAO HLDGS
01873,Biotechnology,VIVA BIOTECH
01875,Biotechnology,BIODLINK-B
01876,Beverages—Brewers,BUD APAC
01877,Biotechnology,JUNSHI BIO
01878,Thermal Coal,SOUTHGOBI
01879,Communication Equipment,XIZHI TECH-P
01880,Specialty Retail,CTG DUTY-FREE
01882,Specialty Industrial Machinery,HAITIAN INT'L
01883,Telecom Services,CITIC TELECOM
01884,Specialty Business Services,EPRINT GROUP
01888,Electronic Components,KB LAMINATES
01889,Drug Manufacturers—Specialty & Generic,SANAI HEALTH GP
01890,Education & Training Services,CHINA KEPEI
01891,Metal Fabrication,HENG HUP
01894,Steel,HANG YICK HLDGS
01895,,XINYUAN PM
01896,Internet Content & Information,MAOYAN ENT
01897,Building Products & Equipment,MILLIONHOPE IND
01898,Thermal Coal,CHINA COAL
01899,Auto Parts,XINGDA INT'L
01900,Information Technology Services,CHINA ITS
01901,Travel Services,FEIYANG GROUP
01903,Engineering & Construction,JBB BUILDERS
01905,Credit Services,HAITONG UT
01906,Apparel Manufacturing,BONNY HLDG
01907,Chemicals,CHINA RISUN GP
01908,Real Estate—Development,C&D INTL GROUP
01909,Electronic Gaming & Multimedia,FIRE ROCK
01910,Footwear & Accessories,SAMSONITE
01911,Asset Management,CR HOLDINGS
01912,Semiconductors,CONTEL
01913,Luxury Goods,PRADA
01915,,TAIHE M-FIN
01916,Banks—Regional,JIANGXI BANK
01917,Advertising Agencies,DOUMOB
01918,Real Estate—Development,SUNAC
01919,Marine Shipping,COSCO SHIP HOLD
01920,Engineering & Construction,JUNWEA GROUP
01921,Oil & Gas Equipment & Services,DALIPAL HLDG
01925,Household & Personal Products,KWUNGS AROMA
01927,Confectioners,JIUJIUWANG
01928,Resorts & Casinos,SANDS CHINA LTD
01929,Luxury Goods,CHOW TAI FOOK
01930,Auto Parts,SHINELONG
01931,Medical Distribution,ETHK LABS INC.
01932,Specialty Chemicals,CPM GROUP
01933,Information Technology Services,ONEFORCE HLDGS
01935,Education & Training Services,JH EDUCATION
01936,Farm Products,RITAMIX
01937,Building Products & Equipment,JIACHEN HOLDING
01938,Steel,CHU KONG PIPE
01939,Specialty Retail,SHANGSHAN GOLD
01940,Utilities—Regulated Gas,CGII HLDGS
01941,Real Estate Services,YE XING GROUP
01942,Software—Infrastructure,MOG DIGITECH
01943,Building Materials,KING'S STONE
01945,Financial Conglomerates,ZERO2IPO
01947,Medical Care Facilities,MEIHAO GROUP
01948,Advertising Agencies,UJU HOLDING
01949,Information Technology Services,PLATT NERA
01950,Specialty Chemicals,DIWANG IND H
01951,Medical Care Facilities,JXR
01952,Biotechnology,EVEREST MED
01953,Engineering & Construction,SFQ GLOBAL
01955,Specialty Business Services,JOHNSON HLDGS
01956,Software—Infrastructure,WENGE AI
01957,Apparel Manufacturing,MBV INTL
01958,Auto Manufacturers,BAIC MOTOR
01959,Auto & Truck Dealerships,ZHONG JU INVEST
01960,Oil & Gas Refining & Marketing,TBKS HLDGS
01961,,INFINITIES TECH
01962,Household & Personal Products,EVERGREEN PG
01963,Banks—Regional,BCQ
01965,Real Estate—Diversified,LANDSEA LIFE
01966,Real Estate—Development,CHINA SCE GROUP
01967,Electronic Components,CONFIDENCE IN
01968,Textile Manufacturing,HINGTEX HLDGS
01969,Education & Training Services,CHINA CHUNLAI
01970,Entertainment,IMAX CHINA
01971,Real Estate Services,RSUN SER
01972,Real Estate Services,SWIREPROPERTIES
01973,Asset Management,TIAN TU CAPITAL
01975,Specialty Business Services,SUN HING PRINT
01977,Engineering & Construction,ANALOGUE HLDGS
01978,Restaurants,LH GROUP
01979,Electrical Equipment & Parts,TEN PAO GROUP
01980,Internet Content & Information,TIANGE
01981,Education & Training Services,CATHAY GP HLDGS
01982,Apparel Manufacturing,NAMESON HLDGS
01983,Banks—Regional,LUZHOU BANK
01985,Information Technology Services,MICROWARE
01986,Specialty Chemicals,TSAKER NE
01987,Engineering & Construction,BENG SOON MACH
01988,Banks—Regional,MINSHENG BANK
01989,Electronic Components,DELTON
01991,Advertising Agencies,TA YANG GROUP
01993,Advertising Agencies,ASIARAY
01995,Real Estate Services,ES SERVICES
01996,Real Estate—Development,RSUN PPT
01997,Real Estate Services,WHARF REIC
01999,"Furnishings, Fixtures & Appliances",MAN WAH HLDGS
02000,Communication Equipment,SIM TECH
02001,Education & Training Services,NEW HIGHER EDU
02002,Paper & Paper Products,SUNSHINE PAPER
02003,Credit Services,VCREDIT
02005,Drug Manufacturers—Specialty & Generic,SSY GROUP
02007,Real Estate—Development,COUNTRY GARDEN
02008,Internet Content & Information,PHOENIX TV
02009,Building Materials,BBMG
02011,Apparel Manufacturing,GILSTON GROUP
02012,Oil & Gas E&P,SUNSHINE OIL
02013,Software—Application,WEIMOB INC
02015,Auto Manufacturers,LI AUTO-W
02016,Banks—Regional,CZBANK
02017,Engineering & Construction,CHANHIGH
02018,Communication Equipment,AAC TECH
02020,Leisure,ANTA SPORTS
02022,Electronic Gaming & Multimedia,DIGIT HOLLYWOOD
02023,Household & Personal Products,CHINA LUDAO
02025,Auto Parts,RUIFENG POWER
02026,Information Technology Services,PONY-W
02028,Computer Hardware,JOLIMARK
02030,Apparel Manufacturing,CABBEEN
02031,Household & Personal Products,AUSUPREME
02033,Footwear & Accessories,TIME WATCH
02038,Consumer Electronics,FIH
02039,Metal Fabrication,CIMC
02041,Medical Devices,MEDCAPTAIN
02048,Real Estate Services,E-HOUSE ENT
02050,Specialty Industrial Machinery,SANHUA
02051,Credit Services,VALA
02057,Integrated Freight & Logistics,ZTO EXPRESS-W
02068,Engineering & Construction,CHALIECO
02076,Internet Content & Information,BOSS ZHIPIN-W
02078,Aluminum,PANASIALUM
02080,Real Estate Services,AUX INTL
02086,Security & Protection Services,LEADWAY TECH
02088,,XIWANG PROPERTY
02096,Drug Manufacturers—Specialty & Generic,SIMCERE PHARMA
02097,Beverages—Non-Alcoholic,MIXUE GROUP
02098,Conglomerates,ZALL SMARTCOM
02099,Other Precious Metals & Mining,CHINAGOLDINTL
02100,Electronic Gaming & Multimedia,BAIOO
02101,Internet Retail,FULU HOLDINGS
02102,Farm & Heavy Construction Machinery,TAK LEE MACH
02105,Biotechnology,LAEKNA-B
02107,Real Estate Services,FIRST SERVICE
02108,Restaurants,K2 F&B
02110,Engineering & Construction,TIAN CHENG HLDG
02111,Textile Manufacturing,BEST PACIFIC
02112,Steel,GRACE LIFE-TECH
02113,Engineering & Construction,CENTURY GP INTL
02116,Specialty Chemicals,JS INNOV
02119,Beverages—Non-Alcoholic,TSIT WING INTL
02120,Medical Care Facilities,KN HOSPITAL
02121,Software—Infrastructure,AINNOVATION
02122,Specialty Retail,KIDSLAND INTL
02125,Entertainment,STRAWBEAR ENT
02126,Biotechnology,JW THERAP-B
02127,,HUISEN SHARES
02128,Building Products & Equipment,CHINA LESSO
02129,Trucking,LEGION CONSO
02130,Integrated Freight & Logistics,CN LOGISTICS
02131,,NETJOY
02132,Engineering & Construction,LANDRICH HLDG
02135,Medical Care Facilities,RAILY AESMED
02136,Department Stores,LIFESTYLE CHI
02137,Biotechnology,BRII-B
02138,Medical Care Facilities,EC HEALTHCARE
02139,Banks—Regional,BANK OF GANSU
02142,Biotechnology,HBM HOLDINGS-B
02145,Household & Personal Products,CHICMAX
02146,Real Estate Services,ROISERV
02147,Packaged Foods,ZHENGWEI GROUP
02149,Semiconductor Equipment & Materials,BATELAB
02150,Restaurants,NAYUKI
02152,,SUXIN SERVICES
02153,Farm & Heavy Construction Machinery,TAT HONG EQUIP
02155,Specialty Industrial Machinery,MORIMATSU INTL
02156,Real Estate Services,C&D PROPERTY
02157,Biotechnology,LEPU BIO
02158,Health Information Services,YIDU TECH
02159,Health Information Services,MEDIWELCOME
02160,Medical Devices,MP CARDIOFLOW-B
02161,Drug Manufacturers—Specialty & Generic,JBM HEALTHCARE
02162,Biotechnology,KEYMED BIO-B
02163,,BROAD HOMES
02165,Real Estate Services,LING YUE SER GP
02166,Electronics & Computer Distribution,SMART-CORE
02167,Software—Infrastructure,TI CLOUD
02168,Real Estate Services,KAISA PROSPER
02169,Railroads,CANGGANGRAILWAY
02170,Medical Devices,BASECARE-B
02171,Biotechnology,CARSGEN-B
02172,Medical Devices,MICROPORT NEURO
02175,Education & Training Services,CH GENERAL EDU
02176,Consulting Services,CCID CONSULTING
02177,Household & Personal Products,UNQ HOLDINGS
02178,Oil & Gas Equipment & Services,PETRO-KING
02179,,RECBIO-B
02180,Staffing & Employment Services,MANPOWER GRC
02181,Biotechnology,MABPHARM-B
02182,Conglomerates,TIAN CHANG GP
02185,Biotechnology,BIOHEART-B
02186,Drug Manufacturers—Specialty & Generic,LUYE PHARMA
02187,Building Materials,ZHIXIN GP HLDG
02188,Electrical Equipment & Parts,TITANS ENERGY
02189,Medical Care Facilities,KATO (HK) HLDGS
02190,Medical Devices,ZYLOXTB
02192,Health Information Services,MEDLIVE
02193,Engineering & Construction,MAN KING HOLD
02195,Engineering & Construction,UNITY ENT
02196,Drug Manufacturers—Specialty & Generic,FOSUN PHARMA
02197,Biotechnology,CLOVER BIO-B
02198,Chemicals,CHINA SANJIANG
02199,Apparel Manufacturing,REGINA MIRACLE
02202,Real Estate—Development,CHINA VANKE
02203,Semiconductors,BRAINHOLE TECH
02205,Real Estate Services,KANGQIAO SER
02208,Specialty Industrial Machinery,GOLDWIND
02209,Internet Retail,YESASIA HLDGS
02210,Real Estate Services,BEIJING JIAYE
02211,Pharmaceutical Retailers,UNI HEALTH
02212,Building Materials,FB MINING
02215,Real Estate Services,DEXIN SER GROUP
02216,Medical Devices,BRONCUS-B
02218,Beverages—Non-Alcoholic,ANDRE JUICE
02219,Medical Care Facilities,CHAOJU EYE CARE
02221,Engineering & Construction,NEW CONCEPTS
02222,"Furnishings, Fixtures & Appliances",NVC INTL
02223,Textile Manufacturing,CASABLANCA
02225,Conglomerates,JINHAI MED TECH
02226,Packaged Foods,HONWORLD GP
02227,Engineering & Construction,SOLIS HOLDINGS
02228,Health Information Services,XTALPI
02230,Entertainment,MEDIALINK GROUP
02231,Real Estate—Development,JY GRANDMARK
02232,Apparel Manufacturing,CRYSTAL INTL
02233,Building Materials,WESTCHINACEMENT
02235,Medical Devices,MICROTECH MED-B
02236,Engineering & Construction,WISON ENGRG
02237,Other Industrial Metals & Mining,CHINA GRAPHITE
02238,Auto Manufacturers,GAC GROUP
02239,Semiconductors,SMIT
